record%2:31:00::	200613596-v
monumentalize%2:31:00::	200613981-v
monumentalise%2:31:00::	200613981-v
commemorate%2:31:02::	200614139-v
mark%2:31:01::	200614139-v
suppress%2:31:00::	200614373-v
repress%2:31:00::	200614373-v
forget%2:31:02::	200614532-v
leave%2:31:02::	200614532-v
jilt%2:31:00::	200614762-v
abandon%2:31:01::	200614907-v
give_up%2:31:00::	200614907-v
leave%2:31:05::	200615374-v
abandon%2:31:00::	200615748-v
forsake%2:31:00::	200615748-v
desolate%2:31:00::	200615748-v
desert%2:31:00::	200615748-v
expose%2:31:03::	200616135-v
walk_out%2:31:03::	200616355-v
forget%2:31:03::	200616520-v
neglect%2:31:00::	200616690-v
pretermit%2:31:00::	200616690-v
omit%2:31:00::	200616690-v
drop%2:31:00::	200616690-v
miss%2:31:00::	200616690-v
leave_out%2:31:00::	200616690-v
overlook%2:31:00::	200616690-v
overleap%2:31:00::	200616690-v
elide%2:31:00::	200617112-v
drop%2:31:06::	200617306-v
exclude%2:31:01::	200617464-v
except%2:31:00::	200617464-v
leave_out%2:31:01::	200617464-v
leave_off%2:31:00::	200617464-v
omit%2:31:01::	200617464-v
take_out%2:31:00::	200617464-v
neglect%2:31:05::	200617843-v
slack%2:31:00::	200618051-v
jump%2:31:00::	200618188-v
pass_over%2:31:00::	200618188-v
skip%2:31:01::	200618188-v
skip_over%2:31:00::	200618188-v
attend_to%2:31:00::	200618360-v
take_to_heart%2:31:00::	200618360-v
neglect%2:31:01::	200618547-v
ignore%2:31:03::	200618547-v
disregard%2:31:00::	200618547-v
receive%2:31:08::	200618785-v
pretermit%2:31:01::	200618983-v
slight%2:31:00::	200619103-v
cold-shoulder%2:31:00::	200619103-v
misremember%2:31:00::	200619295-v
err%2:31:00::	200619438-v
mistake%2:31:01::	200619438-v
slip%2:31:00::	200619438-v
stumble%2:31:00::	200619747-v
slip_up%2:31:00::	200619747-v
trip_up%2:31:01::	200619747-v
mistake%2:31:02::	200619957-v
misidentify%2:31:00::	200619957-v
identify%2:31:02::	200620141-v
type%2:31:00::	200620372-v
typecast%2:31:00::	200620372-v
identify%2:31:00::	200620568-v
place%2:31:00::	200620568-v
date%2:31:00::	200620873-v
misdate%2:31:00::	200621175-v
confuse%2:31:02::	200621282-v
confound%2:31:01::	200621282-v
misconstrue%2:31:01::	200621541-v
misinterpret%2:31:02::	200621541-v
misconceive%2:31:01::	200621541-v
misunderstand%2:31:01::	200621541-v
misapprehend%2:31:01::	200621541-v
be_amiss%2:31:01::	200621541-v
read%2:31:08::	200621911-v
stump%2:31:00::	200622051-v
mix_up%2:31:00::	200622051-v
addle%2:31:00::	200622204-v
muddle%2:31:00::	200622204-v
puddle%2:31:00::	200622204-v
confuse%2:31:01::	200622345-v
blur%2:31:00::	200622345-v
obscure%2:31:00::	200622345-v
obnubilate%2:31:00::	200622345-v
muddy%2:31:00::	200622598-v
clear%2:31:00::	200622730-v
clear_up%2:31:00::	200622730-v
shed_light_on%2:31:00::	200622730-v
crystallize%2:31:00::	200622730-v
crystallise%2:31:00::	200622730-v
crystalize%2:31:00::	200622730-v
crystalise%2:31:00::	200622730-v
straighten_out%2:31:00::	200622730-v
sort_out%2:31:01::	200622730-v
enlighten%2:31:00::	200622730-v
illuminate%2:31:00::	200622730-v
elucidate%2:31:00::	200622730-v
read_between_the_lines%2:31:00::	200623176-v
puzzle_over%2:31:00::	200623325-v
confuse%2:31:03::	200623406-v
throw%2:31:00::	200623406-v
fox%2:31:00::	200623406-v
befuddle%2:31:00::	200623406-v
fuddle%2:31:00::	200623406-v
bedevil%2:31:00::	200623406-v
confound%2:31:02::	200623406-v
discombobulate%2:31:00::	200623406-v
demoralize%2:31:00::	200623876-v
perplex%2:31:00::	200624056-v
vex%2:31:02::	200624056-v
stick%2:31:00::	200624056-v
get%2:31:10::	200624056-v
puzzle%2:31:00::	200624056-v
mystify%2:31:00::	200624056-v
baffle%2:31:00::	200624056-v
beat%2:31:00::	200624056-v
pose%2:31:09::	200624056-v
bewilder%2:31:00::	200624056-v
flummox%2:31:00::	200624056-v
stupefy%2:31:00::	200624056-v
nonplus%2:31:00::	200624056-v
gravel%2:31:00::	200624056-v
amaze%2:31:01::	200624056-v
dumbfound%2:31:00::	200624056-v
riddle%2:31:01::	200624678-v
interpret%2:31:00::	200624823-v
construe%2:31:00::	200624823-v
see%2:31:13::	200624823-v
mythicize%2:31:00::	200625328-v
mythicise%2:31:00::	200625328-v
literalize%2:31:00::	200625484-v
literalise%2:31:00::	200625484-v
spiritualize%2:31:00::	200625619-v
spiritualise%2:31:00::	200625619-v
reinterpret%2:31:00::	200625812-v
allegorize%2:31:00::	200625935-v
allegorise%2:31:00::	200625935-v
take%2:31:07::	200626148-v
read%2:31:09::	200626148-v
misread%2:31:00::	200626438-v
misinterpret%2:31:01::	200626438-v
idealize%2:31:01::	200626604-v
idealise%2:31:01::	200626604-v
read%2:31:00::	200626756-v
anagram%2:31:00::	200627155-v
anagrammatize%2:31:00::	200627155-v
anagrammatise%2:31:00::	200627155-v
reread%2:31:00::	200627360-v
dip_into%2:31:00::	200627478-v
empanel%2:31:00::	200627600-v
impanel%2:31:00::	200627600-v
panel%2:31:00::	200627600-v
decipher%2:31:00::	200627767-v
trace%2:31:04::	200627767-v
make_out%2:31:00::	200627937-v
read%2:31:01::	200628065-v
numerate%2:31:00::	200628405-v
dictate%2:31:00::	200628527-v
read%2:31:02::	200628728-v
scry%2:31:00::	200629057-v
read%2:31:06::	200629157-v
scan%2:31:00::	200629157-v
misread%2:31:02::	200629355-v
skim%2:31:00::	200629486-v
skim_over%2:31:00::	200629486-v
lipread%2:31:00::	200629632-v
lip-read%2:31:00::	200629632-v
speech-read%2:31:00::	200629632-v
copyread%2:31:00::	200629787-v
subedit%2:31:00::	200629787-v
copyedit%2:31:00::	200629787-v
proofread%2:31:00::	200629964-v
proof%2:31:00::	200629964-v
think%2:31:00::	200630153-v
cogitate%2:31:00::	200630153-v
cerebrate%2:31:00::	200630153-v
rationalize%2:31:00::	200630919-v
rationalise%2:31:00::	200630919-v
rationalize_away%2:31:00::	200631154-v
rationalise_away%2:31:00::	200631154-v
think%2:31:14::	200631400-v
think_out%2:31:00::	200631551-v
philosophize%2:31:00::	200631688-v
philosophise%2:31:00::	200631688-v
brainstorm%2:31:00::	200631885-v
chew_over%2:31:00::	200632042-v
think_over%2:31:00::	200632042-v
meditate%2:31:00::	200632042-v
ponder%2:31:00::	200632042-v
excogitate%2:31:00::	200632042-v
contemplate%2:31:01::	200632042-v
muse%2:31:00::	200632042-v
reflect%2:31:00::	200632042-v
mull%2:31:00::	200632042-v
mull_over%2:31:00::	200632042-v
ruminate%2:31:00::	200632042-v
speculate%2:31:00::	200632042-v
premeditate%2:31:01::	200632906-v
theologize%2:31:00::	200633060-v
theologise%2:31:00::	200633060-v
introspect%2:31:00::	200633253-v
think%2:31:03::	200633399-v
opine%2:31:02::	200633399-v
suppose%2:31:00::	200633399-v
imagine%2:31:01::	200633399-v
reckon%2:31:02::	200633399-v
guess%2:31:00::	200633399-v
assume%2:31:00::	200633898-v
presume%2:31:00::	200633898-v
take_for_granted%2:31:00::	200633898-v
reason%2:31:00::	200634289-v
theorize%2:31:01::	200634593-v
theorize%2:31:02::	200634756-v
ratiocinate%2:31:00::	200634927-v
speculate%2:31:01::	200635105-v
theorize%2:31:00::	200635105-v
theorise%2:31:00::	200635105-v
conjecture%2:31:00::	200635105-v
hypothesize%2:31:00::	200635105-v
hypothesise%2:31:00::	200635105-v
hypothecate%2:31:00::	200635105-v
suppose%2:31:01::	200635105-v
reconstruct%2:31:00::	200635752-v
construct%2:31:00::	200635752-v
retrace%2:31:00::	200635752-v
etymologize%2:31:00::	200635948-v
etymologise%2:31:00::	200635948-v
reason%2:31:01::	200636134-v
reason_out%2:31:00::	200636134-v
conclude%2:31:00::	200636134-v
solve%2:31:00::	200636568-v
work_out%2:31:04::	200636568-v
figure_out%2:31:00::	200636568-v
puzzle_out%2:31:00::	200636568-v
lick%2:31:00::	200636568-v
work%2:31:13::	200636568-v
answer%2:31:03::	200637185-v
resolve%2:31:04::	200637185-v
riddle%2:31:00::	200637376-v
cinch%2:31:00::	200637456-v
strike%2:31:00::	200637566-v
guess%2:31:02::	200637723-v
infer%2:31:02::	200637723-v
answer%2:31:00::	200637941-v
induce%2:31:00::	200638103-v
deduce%2:31:00::	200638236-v
infer%2:31:00::	200638236-v
deduct%2:31:00::	200638236-v
derive%2:31:00::	200638236-v
establish%2:31:03::	200638550-v
base%2:31:00::	200638550-v
ground%2:31:00::	200638550-v
found%2:31:00::	200638550-v
build%2:31:03::	200638777-v
calculate%2:31:00::	200638921-v
cipher%2:31:00::	200638921-v
cypher%2:31:00::	200638921-v
compute%2:31:00::	200638921-v
work_out%2:31:06::	200638921-v
reckon%2:31:01::	200638921-v
figure%2:31:00::	200638921-v
quantize%2:31:00::	200639856-v
quantise%2:31:00::	200639856-v
work_out%2:31:07::	200640247-v
extract%2:31:02::	200640385-v
process%2:31:00::	200640499-v
prorate%2:31:00::	200640810-v
prorate%2:31:01::	200640993-v
miscalculate%2:31:00::	200641140-v
misestimate%2:31:00::	200641140-v
recalculate%2:31:00::	200641355-v
get%2:31:03::	200641511-v
average%2:31:00::	200641660-v
average_out%2:31:00::	200641660-v
square%2:31:00::	200641798-v
cube%2:31:00::	200641924-v
factor%2:31:00::	200642047-v
factor_in%2:31:00::	200642047-v
factor_out%2:31:00::	200642047-v
factor%2:31:01::	200642312-v
factor_in%2:31:01::	200642312-v
factor_out%2:31:01::	200642312-v
add%2:31:00::	200642490-v
add_together%2:31:00::	200642490-v
foot%2:31:00::	200642800-v
foot_up%2:31:00::	200642800-v
subtract%2:31:00::	200642914-v
deduct%2:31:01::	200642914-v
take_off%2:31:00::	200642914-v
carry_back%2:31:00::	200643194-v
multiply%2:31:00::	200643334-v
raise%2:31:00::	200643591-v
divide%2:31:00::	200643760-v
fraction%2:31:00::	200643760-v
halve%2:31:00::	200644019-v
quarter%2:31:00::	200644160-v
interpolate%2:31:00::	200644306-v
extrapolate%2:31:00::	200644306-v
differentiate%2:31:00::	200644465-v
integrate%2:31:00::	200644642-v
analyze%2:31:03::	200644859-v
analyse%2:31:02::	200644859-v
psychoanalyze%2:31:00::	200644859-v
psychoanalyse%2:31:00::	200644859-v
analyze%2:31:01::	200645135-v
analyse%2:31:01::	200645135-v
break_down%2:31:00::	200645135-v
dissect%2:31:00::	200645135-v
take_apart%2:31:00::	200645135-v
parse%2:31:00::	200645572-v
synthesize%2:31:00::	200645728-v
synthesise%2:31:00::	200645728-v
synthesize%2:31:01::	200646092-v
analyze%2:31:00::	200646245-v
analyse%2:31:00::	200646245-v
study%2:31:02::	200646245-v
examine%2:31:00::	200646245-v
canvass%2:31:02::	200646245-v
canvas%2:31:02::	200646245-v
anatomize%2:31:00::	200646894-v
botanize%2:31:00::	200647068-v
botanise%2:31:00::	200647068-v
diagnose%2:31:00::	200647205-v
name%2:31:00::	200647205-v
diagnose%2:31:01::	200647424-v
explore%2:31:03::	200647592-v
put_out_feelers%2:31:00::	200647788-v
explore%2:31:02::	200647924-v
plumb%2:31:02::	200648095-v
survey%2:31:00::	200648195-v
appraise%2:31:00::	200648195-v
survey%2:31:01::	200648391-v
triangulate%2:31:00::	200648565-v
measure%2:31:00::	200648747-v
mensurate%2:31:00::	200648747-v
measure_out%2:31:00::	200648747-v
shoot%2:31:00::	200649161-v
triangulate%2:31:01::	200649282-v
caliper%2:31:00::	200649423-v
calliper%2:31:00::	200649423-v
survey%2:31:02::	200649582-v
prospect%2:31:00::	200649724-v
research%2:31:00::	200649877-v
search%2:31:00::	200649877-v
explore%2:31:00::	200649877-v
google%2:31:00::	200650417-v
mapquest%2:31:00::	200650686-v
re-explore%2:31:00::	200650898-v
cast_about%2:31:00::	200651015-v
beat_about%2:31:00::	200651015-v
cast_around%2:31:00::	200651015-v
explore%2:31:01::	200651134-v
pioneer%2:31:00::	200651410-v
cave%2:31:00::	200651540-v
spelunk%2:31:00::	200651540-v
discriminate%2:31:00::	200651669-v
know_apart%2:31:00::	200651669-v
subtilize%2:31:00::	200651886-v
distinguish%2:31:00::	200652006-v
separate%2:31:01::	200652006-v
differentiate%2:31:01::	200652006-v
secern%2:31:01::	200652006-v
secernate%2:31:00::	200652006-v
severalize%2:31:00::	200652006-v
severalise%2:31:00::	200652006-v
tell%2:31:01::	200652006-v
tell_apart%2:31:00::	200652006-v
label%2:31:00::	200652603-v
treat%2:31:00::	200652816-v
bristle%2:31:00::	200652969-v
label%2:31:01::	200653151-v
sex%2:31:00::	200653301-v
individualize%2:31:00::	200653430-v
individualise%2:31:00::	200653430-v
distinguish%2:31:02::	200653662-v
mark%2:31:09::	200653662-v
differentiate%2:31:02::	200653662-v
identify%2:31:01::	200654017-v
discover%2:31:03::	200654017-v
key%2:31:00::	200654017-v
key_out%2:31:00::	200654017-v
distinguish%2:31:01::	200654017-v
describe%2:31:00::	200654017-v
name%2:31:01::	200654017-v
catalogue%2:31:00::	200654293-v
catalog%2:31:00::	200654293-v
compare%2:31:00::	200654571-v
analogize%2:31:00::	200654954-v
analogise%2:31:00::	200654954-v
syllogize%2:31:00::	200655120-v
syllogise%2:31:00::	200655120-v
compare%2:31:01::	200655291-v
liken%2:31:00::	200655291-v
equate%2:31:00::	200655291-v
reconsider%2:31:00::	200655686-v
reconsider%2:31:01::	200655929-v
come_round%2:31:00::	200656117-v
come_around%2:31:00::	200656117-v
classify%2:31:00::	200656296-v
class%2:31:00::	200656296-v
sort%2:31:00::	200656296-v
assort%2:31:00::	200656296-v
sort_out%2:31:00::	200656296-v
separate%2:31:00::	200656296-v
isolate%2:31:05::	200657049-v
refer%2:31:00::	200657226-v
reclassify%2:31:00::	200657463-v
size%2:31:00::	200657658-v
dichotomize%2:31:00::	200657778-v
dichotomise%2:31:00::	200657778-v
pigeonhole%2:31:00::	200657963-v
stereotype%2:31:00::	200657963-v
stamp%2:31:00::	200657963-v
group%2:31:00::	200658247-v
regroup%2:31:00::	200658496-v
bracket%2:31:00::	200658587-v
collocate%2:31:00::	200658687-v
lump%2:31:13::	200658687-v
chunk%2:31:13::	200658687-v
categorize%2:31:00::	200658931-v
categorise%2:31:00::	200658931-v
grade%2:31:00::	200659221-v
grade%2:31:05::	200659399-v
score%2:31:05::	200659399-v
mark%2:31:00::	200659399-v
rate%2:31:00::	200659723-v
rank%2:31:00::	200659723-v
range%2:31:00::	200659723-v
order%2:31:00::	200659723-v
grade%2:31:03::	200659723-v
place%2:31:01::	200659723-v
superordinate%2:31:00::	200660290-v
shortlist%2:31:00::	200660469-v
seed%2:31:00::	200660584-v
reorder%2:31:00::	200660783-v
countermarch%2:31:00::	200660931-v
outclass%2:31:00::	200661044-v
subordinate%2:31:00::	200661206-v
place%2:31:03::	200661447-v
come_in%2:31:00::	200661447-v
come_out%2:31:00::	200661447-v
come%2:31:13::	200661655-v
rank%2:31:13::	200661773-v
prioritize%2:31:00::	200662052-v
prioritise%2:31:00::	200662052-v
sequence%2:31:00::	200662242-v
downgrade%2:31:00::	200662401-v
upgrade%2:31:00::	200662522-v
rate%2:31:01::	200662642-v
value%2:31:02::	200662642-v
contrast%2:31:00::	200662884-v
severalize%2:31:01::	200663398-v
severalise%2:31:01::	200663398-v
contradistinguish%2:31:00::	200663502-v
collate%2:31:00::	200663631-v
check%2:31:00::	200663742-v
check_up_on%2:31:00::	200663742-v
look_into%2:31:00::	200663742-v
check_out%2:31:00::	200663742-v
suss_out%2:31:00::	200663742-v
check_over%2:31:00::	200663742-v
go_over%2:31:01::	200663742-v
check_into%2:31:00::	200663742-v
check%2:31:01::	200664100-v
check_off%2:31:00::	200664100-v
mark%2:31:08::	200664100-v
mark_off%2:31:00::	200664100-v
tick_off%2:31:00::	200664100-v
tick%2:31:00::	200664100-v
receipt%2:31:00::	200664403-v
see%2:31:03::	200664507-v
check%2:31:02::	200664507-v
insure%2:31:00::	200664507-v
see_to_it%2:31:00::	200664507-v
ensure%2:31:00::	200664507-v
control%2:31:01::	200664507-v
ascertain%2:31:00::	200664507-v
assure%2:31:00::	200664507-v
control%2:31:11::	200665078-v
check%2:31:12::	200665271-v
double-check%2:31:00::	200665467-v
cross-check%2:31:00::	200665600-v
cinch%2:31:01::	200665737-v
card%2:31:00::	200665812-v
spot-check%2:31:00::	200666029-v
authenticate%2:31:00::	200666194-v
verify%2:31:01::	200666401-v
prove%2:31:00::	200666706-v
demonstrate%2:31:00::	200666706-v
establish%2:31:00::	200666706-v
show%2:31:00::	200666706-v
shew%2:31:00::	200666706-v
prove_oneself%2:31:00::	200667153-v
explode%2:31:01::	200667253-v
lay_down%2:31:00::	200667394-v
establish%2:31:02::	200667394-v
make%2:31:13::	200667394-v
prove%2:31:02::	200667548-v
prove%2:31:01::	200667689-v
confirm%2:31:00::	200667804-v
corroborate%2:31:00::	200667804-v
sustain%2:31:00::	200667804-v
substantiate%2:31:00::	200667804-v
support%2:31:00::	200667804-v
affirm%2:31:00::	200667804-v
document%2:31:00::	200668428-v
source%2:31:00::	200668640-v
negate%2:31:00::	200668804-v
contradict%2:31:00::	200668804-v
invalidate%2:31:00::	200669020-v
nullify%2:31:00::	200669020-v
validate%2:31:00::	200669142-v
disprove%2:31:00::	200669342-v
confute%2:31:00::	200669342-v
refute%2:31:00::	200669665-v
rebut%2:31:00::	200669665-v
controvert%2:31:00::	200669665-v
falsify%2:31:00::	200669860-v
digest%2:31:03::	200670017-v
endure%2:31:00::	200670017-v
stick_out%2:31:00::	200670017-v
stomach%2:31:00::	200670017-v
bear%2:31:00::	200670017-v
stand%2:31:00::	200670017-v
tolerate%2:31:00::	200670017-v
support%2:31:04::	200670017-v
brook%2:31:00::	200670017-v
abide%2:31:00::	200670017-v
suffer%2:31:00::	200670017-v
put_up%2:31:00::	200670017-v
accept%2:31:03::	200670723-v
live_with%2:31:00::	200670723-v
swallow%2:31:03::	200670723-v
stand_for%2:31:00::	200671017-v
hold_still_for%2:31:00::	200671017-v
bear_up%2:31:00::	200671161-v
take_lying_down%2:31:00::	200671284-v
take_it_on_the_chin%2:31:00::	200671446-v
take_a_joke%2:31:00::	200671548-v
take%2:31:09::	200671680-v
submit%2:31:12::	200671680-v
test%2:31:06::	200671888-v
sit_out%2:31:00::	200672097-v
evaluate%2:31:01::	200672179-v
pass_judgment%2:31:00::	200672179-v
judge%2:31:00::	200672179-v
stand%2:31:01::	200672910-v
misjudge%2:31:00::	200673109-v
underestimate%2:31:01::	200673254-v
underrate%2:31:00::	200673254-v
sell_short%2:31:00::	200673572-v
overcapitalize%2:31:00::	200673778-v
overcapitalise%2:31:00::	200673778-v
overestimate%2:31:00::	200673936-v
overrate%2:31:00::	200673936-v
judge%2:31:02::	200674196-v
estimate%2:31:00::	200674352-v
gauge%2:31:00::	200674352-v
approximate%2:31:00::	200674352-v
guess%2:31:01::	200674352-v
judge%2:31:01::	200674352-v
quantize%2:31:01::	200675014-v
quantise%2:31:01::	200675014-v
misgauge%2:31:00::	200675260-v
place%2:31:13::	200675367-v
put%2:31:13::	200675367-v
set%2:31:13::	200675367-v
give%2:31:00::	200675490-v
lowball%2:31:00::	200675685-v
underestimate%2:31:00::	200675685-v
approve%2:31:00::	200675902-v
frown_on%2:31:00::	200676156-v
frown_upon%2:31:00::	200676156-v
disapprove%2:31:00::	200676259-v
rubberstamp%2:31:00::	200676436-v
choose%2:31:00::	200676526-v
take%2:31:01::	200676526-v
select%2:31:00::	200676526-v
pick_out%2:31:00::	200676526-v
anoint%2:31:00::	200677331-v
field%2:31:00::	200677511-v
sieve%2:31:00::	200677687-v
sift%2:31:00::	200677687-v
draw%2:31:13::	200677820-v
dial%2:31:00::	200678054-v
plump%2:31:12::	200678186-v
go%2:31:12::	200678186-v
pick%2:31:00::	200678369-v
hand-pick%2:31:00::	200678633-v
elect%2:31:00::	200678783-v
excerpt%2:31:00::	200678940-v
extract%2:31:00::	200678940-v
take_out%2:31:01::	200678940-v
cull_out%2:31:00::	200679122-v
winnow%2:31:00::	200679122-v
cream_off%2:31:00::	200679364-v
skim_off%2:31:00::	200679364-v
sieve_out%2:31:00::	200679463-v
pick_over%2:31:00::	200679463-v
assign%2:31:00::	200679602-v
specify%2:31:05::	200679602-v
set_apart%2:31:00::	200679602-v
dedicate%2:31:00::	200679885-v
detail%2:31:00::	200680024-v
schedule%2:31:00::	200680201-v
time%2:31:00::	200680466-v
book%2:31:00::	200680696-v
calendar%2:31:00::	200680900-v
slot%2:31:00::	200681031-v
single_out%2:31:00::	200681158-v
choose%2:31:02::	200681308-v
prefer%2:31:00::	200681308-v
opt%2:31:00::	200681308-v
opt_out%2:31:00::	200681634-v
cop_out%2:31:00::	200681634-v
choose%2:31:01::	200681856-v
prejudice%2:31:00::	200682064-v
prepossess%2:31:00::	200682064-v
bias%2:31:00::	200682265-v
predetermine%2:31:01::	200682265-v
slant%2:31:00::	200682404-v
angle%2:31:00::	200682404-v
weight%2:31:00::	200682404-v
predispose%2:31:00::	200682611-v
dispose%2:31:00::	200682760-v
incline%2:31:03::	200682760-v
indispose%2:31:00::	200683044-v
disincline%2:31:00::	200683044-v
prejudge%2:31:00::	200683200-v
measure%2:31:01::	200683348-v
evaluate%2:31:00::	200683348-v
valuate%2:31:00::	200683348-v
assess%2:31:00::	200683348-v
appraise%2:31:01::	200683348-v
value%2:31:00::	200683348-v
assess%2:31:01::	200684149-v
standardize%2:31:00::	200684355-v
standardise%2:31:00::	200684355-v
reappraise%2:31:00::	200684511-v
reassess%2:31:00::	200684700-v
reevaluate%2:31:00::	200684700-v
censor%2:31:00::	200684847-v
bethink%2:31:00::	200685046-v
believe%2:31:00::	200685199-v
buy%2:31:09::	200685589-v
hold%2:31:08::	200685690-v
credit%2:31:00::	200685849-v
believe%2:31:02::	200685987-v
believe%2:31:01::	200686192-v
misbelieve%2:31:00::	200686426-v
disbelieve%2:31:00::	200686564-v
discredit%2:31:00::	200686564-v
include%2:31:00::	200686739-v
count%2:31:00::	200686982-v
subsume%2:31:01::	200687125-v
colligate%2:31:00::	200687125-v
rule_out%2:31:00::	200687320-v
eliminate%2:31:00::	200687320-v
winnow_out%2:31:00::	200687320-v
reject%2:31:02::	200687320-v
reject%2:31:00::	200687584-v
repudiate%2:31:00::	200687940-v
recuse%2:31:00::	200688150-v
accept%2:31:00::	200688348-v
receive%2:31:00::	200688780-v
approbate%2:31:00::	200688934-v
reprobate%2:31:00::	200689082-v
doubt%2:31:00::	200689196-v
doubt%2:31:01::	200689424-v
discredit%2:31:01::	200689639-v
distrust%2:31:00::	200689827-v
mistrust%2:31:00::	200689827-v
suspect%2:31:00::	200689827-v
lean%2:31:10::	200690162-v
trust%2:31:00::	200714537-v
swear%2:31:10::	200714537-v
rely%2:31:11::	200714537-v
bank%2:31:02::	200714537-v
rethink%2:31:00::	200690510-v
backpedal%2:31:00::	200690702-v
about-face%2:31:00::	200690810-v
surmise%2:31:00::	200690947-v
think%2:31:01::	200691086-v
believe%2:31:04::	200691086-v
consider%2:31:08::	200691086-v
conceive%2:31:00::	200691086-v
think%2:31:15::	200691551-v
think_of%2:31:01::	200691692-v
repute%2:31:00::	200691692-v
regard_as%2:31:00::	200691692-v
look_upon%2:31:00::	200691692-v
look_on%2:31:00::	200691692-v
esteem%2:31:00::	200691692-v
take_to_be%2:31:00::	200691692-v
feel%2:31:01::	200692071-v
see%2:31:00::	200692380-v
consider%2:31:00::	200692380-v
reckon%2:31:00::	200692380-v
view%2:31:00::	200692380-v
regard%2:31:00::	200692380-v
consider%2:31:05::	200693078-v
call%2:31:05::	200693282-v
like%2:31:00::	200693431-v
relativize%2:31:00::	200693600-v
relativise%2:31:00::	200693600-v
identify%2:31:04::	200693710-v
favor%2:31:00::	200693909-v
favour%2:31:00::	200693909-v
abstract%2:31:00::	200694095-v
reify%2:31:00::	200694346-v
hypostatize%2:31:00::	200694484-v
hypostatise%2:31:00::	200694484-v
idealize%2:31:00::	200694673-v
idealise%2:31:00::	200694673-v
romanticize%2:31:00::	200694938-v
romanticise%2:31:00::	200694938-v
glamorize%2:31:01::	200694938-v
glamourise%2:31:01::	200694938-v
deify%2:31:00::	200695167-v
apotheosize%2:31:00::	200695399-v
apotheosise%2:31:00::	200695399-v
apotheose%2:31:00::	200695399-v
deem%2:31:00::	200695546-v
hold%2:31:01::	200695546-v
view_as%2:31:00::	200695546-v
take_for%2:31:00::	200695546-v
respect%2:31:00::	200695834-v
esteem%2:31:01::	200695834-v
value%2:31:01::	200695834-v
prize%2:31:00::	200695834-v
prise%2:31:00::	200695834-v
think_the_world_of%2:31:00::	200696274-v
disrespect%2:31:00::	200696407-v
disesteem%2:31:00::	200696407-v
undervalue%2:31:01::	200696632-v
assay%2:31:00::	200696740-v
bioassay%2:31:00::	200696886-v
value%2:31:03::	200696992-v
overvalue%2:31:00::	200697241-v
overestimate%2:31:02::	200697241-v
undervalue%2:31:00::	200697527-v
underestimate%2:31:02::	200697527-v
float%2:31:00::	200697808-v
review%2:31:00::	200697955-v
reexamine%2:31:00::	200697955-v
review%2:31:01::	200698180-v
look_back%2:31:00::	200698180-v
retrospect%2:31:00::	200698180-v
review%2:31:02::	200698466-v
go_over%2:31:00::	200698466-v
survey%2:31:03::	200698466-v
review%2:31:04::	200698618-v
brush_up%2:31:00::	200698618-v
refresh%2:31:00::	200698618-v
audit%2:31:01::	200698828-v
scrutinize%2:31:00::	200698828-v
scrutinise%2:31:00::	200698828-v
inspect%2:31:00::	200698828-v
screen%2:31:00::	200699185-v
decide%2:31:00::	200699355-v
make_up_one's_mind%2:31:00::	200699355-v
determine%2:31:00::	200699355-v
make%2:31:12::	200699870-v
make%2:31:10::	200700022-v
will%2:31:01::	200700164-v
design%2:31:06::	200700338-v
seal%2:31:00::	200700498-v
decide%2:31:01::	200700621-v
settle%2:31:00::	200700621-v
resolve%2:31:01::	200700621-v
adjudicate%2:31:00::	200700621-v
adjust%2:31:00::	200701100-v
decide%2:31:02::	200701251-v
purpose%2:31:00::	200701392-v
resolve%2:31:02::	200701392-v
determine%2:31:01::	200701581-v
set%2:31:04::	200701581-v
filiate%2:31:00::	200701928-v
format%2:31:10::	200702102-v
charge%2:31:12::	200702283-v
determine%2:31:03::	200702474-v
initialize%2:31:00::	200702662-v
initialise%2:31:00::	200702662-v
determine%2:31:02::	200702806-v
shape%2:31:00::	200702806-v
mold%2:31:00::	200702806-v
influence%2:31:00::	200702806-v
regulate%2:31:00::	200702806-v
miscreate%2:31:00::	200703342-v
carry_weight%2:31:00::	200703490-v
decide%2:31:06::	200703643-v
reshape%2:31:00::	200703831-v
time%2:31:01::	200703992-v
index%2:31:00::	200704200-v
pace%2:31:00::	200704367-v
predetermine%2:31:00::	200704539-v
predestine%2:31:00::	200704735-v
foreordain%2:31:00::	200704735-v
preordain%2:31:00::	200704735-v
jinx%2:31:00::	200704950-v
predestine%2:31:01::	200705076-v
predestinate%2:31:00::	200705076-v
foreordain%2:31:01::	200705076-v
cogitate%2:31:01::	200705278-v
see%2:31:08::	200705474-v
contemplate%2:31:02::	200705641-v
premeditate%2:31:00::	200705839-v
brood%2:31:00::	200706015-v
dwell%2:31:00::	200706015-v
study%2:31:04::	200706154-v
meditate%2:31:02::	200706154-v
contemplate%2:31:00::	200706154-v
plan%2:31:00::	200706456-v
chart%2:31:00::	200706861-v
plan%2:31:01::	200706993-v
be_after%2:31:00::	200706993-v
draw_a_bead_on%2:31:00::	200707283-v
aspire%2:31:00::	200707283-v
aim%2:31:00::	200707283-v
shoot_for%2:31:00::	200707283-v
overshoot%2:31:00::	200707544-v
overrun%2:31:03::	200707690-v
hope%2:31:00::	200707813-v
go_for%2:31:00::	200707813-v
project%2:31:00::	200708009-v
